,Unnamed: 0,acousticness,danceability,duration,energy,id_new,instrumentalness,key,liveness,loudness,mode,music type,popularity,speechiness,tempo,time_signature,valence
472,473,2.1600000000000003e-05,0.44299999999999995,187344.0,0.998,543.0,0.943,2.0,0.387,-4.232,0.0,otros,38.0,0.113,136.02100000000002,4.0,0.14
473,474,0.0034200000000000003,0.66,189707.0,0.934,544.0,0.8109999999999999,6.0,0.0953,-7.324,1.0,otros,29.0,0.0498,134.939,4.0,0.445
474,475,0.0394,0.679,216427.0,0.975,545.0,0.0419,6.0,0.335,-6.648,0.0,otros,52.0,0.129,135.99,4.0,0.65
475,476,0.000125,0.502,215480.0,0.955,546.0,0.848,9.0,0.396,-4.2,0.0,otros,36.0,0.0454,131.984,4.0,0.634
476,477,0.0008300000000000001,0.748,207067.0,0.845,547.0,0.000225,5.0,0.068,-4.612,0.0,otros,63.0,0.0536,123.925,4.0,0.659
477,478,0.0281,0.759,223530.0,0.9740000000000001,548.0,0.0814,7.0,0.231,-5.178,1.0,otros,48.0,0.0512,127.984,4.0,0.608
478,479,0.0102,0.604,443427.0,0.9390000000000001,549.0,0.6970000000000001,10.0,0.0723,-7.49,0.0,otros,42.0,0.0544,139.975,4.0,0.204
479,480,0.146,0.619,214533.0,0.9740000000000001,550.0,0.00162,9.0,0.132,-7.039,0.0,otros,64.0,0.0277,131.963,4.0,0.701
480,481,0.0154,0.633,405693.0,0.971,551.0,0.899,8.0,0.33899999999999997,-9.604,0.0,otros,51.0,0.0571,138.009,4.0,0.205
481,482,0.18,0.72,532840.0,0.8,552.0,0.000312,1.0,0.115,-5.045,1.0,otros,57.0,0.0819,128.09799999999998,4.0,0.519
482,483,0.006640000000000001,0.604,221413.0,0.892,553.0,0.00198,9.0,0.387,-5.794,0.0,otros,1.0,0.0303,127.97399999999999,4.0,0.7390000000000001
483,484,0.00336,0.639,228013.0,0.8690000000000001,554.0,0.002,7.0,0.0576,-8.479,1.0,otros,57.0,0.0311,133.033,4.0,0.562
484,485,0.0059299999999999995,0.654,167000.0,0.9740000000000001,555.0,0.45899999999999996,2.0,0.29600000000000004,-4.045,1.0,otros,41.0,0.0521,132.952,4.0,0.971
485,486,0.0526,0.66,205840.0,0.946,556.0,0.10300000000000001,11.0,0.0642,-7.59,0.0,otros,51.0,0.0508,133.716,4.0,0.853
486,487,0.000395,0.6609999999999999,244067.0,0.87,557.0,0.00315,11.0,0.332,-10.825999999999999,1.0,otros,48.0,0.0365,131.013,4.0,0.973
487,488,0.0873,0.7,248197.0,0.99,558.0,0.0021100000000000003,3.0,0.151,-7.559,0.0,otros,50.0,0.0499,127.884,4.0,0.77
488,489,0.067,0.8029999999999999,226947.0,0.927,559.0,6.49e-06,11.0,0.9329999999999999,-6.19,0.0,otros,53.0,0.0619,129.011,4.0,0.862
489,490,0.00551,0.5920000000000001,250933.0,0.9309999999999999,560.0,0.0301,5.0,0.205,-7.186,0.0,otros,47.0,0.0371,130.028,4.0,0.612
490,491,0.0263,0.789,211253.0,0.862,561.0,0.0368,5.0,0.21899999999999997,-4.06,0.0,otros,40.0,0.0398,130.442,4.0,0.882
491,492,0.0655,0.65,215973.0,0.82,562.0,0.00274,5.0,0.215,-10.9,0.0,otros,67.0,0.0356,135.982,4.0,0.757
492,493,0.000295,0.604,243267.0,0.755,563.0,0.812,0.0,0.0625,-10.761,1.0,otros,66.0,0.0337,137.064,4.0,0.38799999999999996
493,494,0.00884,0.5920000000000001,409400.0,0.882,564.0,0.0155,8.0,0.0506,-8.315,1.0,otros,57.0,0.0468,92.15700000000001,4.0,0.442
494,495,0.0175,0.53,140507.0,0.861,565.0,0.0177,7.0,0.0857,-4.67,1.0,otros,66.0,0.0372,130.476,4.0,0.8440000000000001
495,496,0.0657,0.259,162293.0,0.737,566.0,5.36e-06,4.0,0.0521,-11.487,1.0,otros,65.0,0.0401,175.06799999999998,4.0,0.8590000000000001
496,497,0.13,0.54,219867.0,0.746,567.0,8.73e-06,7.0,0.0976,-9.412,1.0,otros,52.0,0.045,163.809,4.0,0.826
497,498,0.0692,0.667,190533.0,0.5870000000000001,568.0,1.24e-06,11.0,0.161,-14.069,0.0,otros,26.0,0.0978,130.326,4.0,0.679
498,499,0.007559999999999999,0.29,216960.0,0.9390000000000001,569.0,0.00257,9.0,0.327,-3.5189999999999997,1.0,otros,42.0,0.0693,76.99600000000001,4.0,0.222
499,500,0.00263,0.561,244867.0,0.706,570.0,0.00125,9.0,0.122,-9.446,1.0,otros,61.0,0.028999999999999998,126.07700000000001,4.0,0.569
500,501,0.0707,0.721,261413.0,0.521,571.0,0.005520000000000001,2.0,0.127,-8.123,1.0,otros,72.0,0.0612,123.118,4.0,0.9420000000000001
501,502,0.0267,0.682,323653.0,0.9009999999999999,572.0,0.0,5.0,0.7040000000000001,-3.917,0.0,otros,36.0,0.0545,133.65200000000002,4.0,0.865
502,503,0.00539,0.7040000000000001,242187.0,0.815,573.0,0.845,2.0,0.0662,-9.163,1.0,otros,48.0,0.0414,111.93700000000001,4.0,0.9129999999999999
503,504,0.0324,0.41100000000000003,137173.0,0.597,574.0,2.35e-06,4.0,0.371,-6.138999999999999,0.0,otros,26.0,0.0533,157.968,4.0,0.77
504,505,0.018000000000000002,0.657,177467.0,0.384,575.0,0.000798,6.0,0.299,-12.046,0.0,otros,62.0,0.0301,116.435,4.0,0.595
505,506,0.00042699999999999997,0.48700000000000004,173173.0,0.884,576.0,0.402,5.0,0.0954,-11.995,1.0,otros,63.0,0.0425,135.533,4.0,0.569
506,507,0.0009130000000000001,0.565,231640.0,0.7140000000000001,577.0,0.00461,6.0,0.19899999999999998,-10.414000000000001,0.0,otros,51.0,0.0398,120.678,4.0,0.684
507,508,0.006490000000000001,0.34,232333.0,0.976,578.0,0.00643,9.0,0.12300000000000001,-4.782,1.0,otros,62.0,0.0912,144.737,4.0,0.669
508,509,0.0809,0.369,152200.0,0.54,579.0,0.000149,11.0,0.76,-11.147,1.0,otros,50.0,0.0321,170.00400000000002,4.0,0.915
509,510,0.0002,0.499,171560.0,0.902,580.0,0.21100000000000002,9.0,0.0852,-10.380999999999998,1.0,otros,22.0,0.0691,125.24799999999999,4.0,0.45899999999999996
510,511,0.026000000000000002,0.38299999999999995,246933.0,0.893,581.0,0.0,7.0,0.0251,-8.638,1.0,otros,68.0,0.037000000000000005,205.544,4.0,0.8029999999999999
511,512,0.00487,0.41100000000000003,217200.0,0.879,582.0,0.0446,7.0,0.10400000000000001,-6.3020000000000005,1.0,otros,57.0,0.0468,153.31,4.0,0.499
512,513,0.00149,0.511,197533.0,0.8170000000000001,583.0,1.7e-05,2.0,0.17,-6.632999999999999,1.0,otros,27.0,0.0307,127.911,4.0,0.696
513,514,0.00202,0.544,148387.0,0.951,584.0,4.48e-05,0.0,0.14400000000000002,-3.7489999999999997,1.0,otros,19.0,0.0363,139.15200000000002,4.0,0.92
514,515,0.0255,0.33799999999999997,155187.0,0.9279999999999999,585.0,0.0,9.0,0.13,-8.506,0.0,otros,33.0,0.0684,168.32,4.0,0.5539999999999999
515,516,0.000662,0.6709999999999999,189240.0,0.792,586.0,0.0006320000000000001,2.0,0.17,-8.511000000000001,1.0,otros,17.0,0.0714,130.041,4.0,0.635
516,517,0.00352,0.45299999999999996,577227.0,0.721,587.0,0.833,11.0,0.698,-13.164000000000001,0.0,otros,54.0,0.0533,149.55700000000002,4.0,0.601
517,518,0.0451,0.664,201693.0,0.7879999999999999,588.0,0.0416,2.0,0.11699999999999999,-12.323,1.0,otros,69.0,0.0294,124.51,4.0,0.8690000000000001
518,519,0.000886,0.42700000000000005,199000.0,0.912,589.0,0.32799999999999996,2.0,0.359,-11.939,1.0,otros,26.0,0.0529,129.744,4.0,0.574
519,520,0.0327,0.325,181173.0,0.838,590.0,0.00042,1.0,0.126,-6.501,0.0,otros,44.0,0.14400000000000002,156.507,4.0,0.449
520,521,0.00485,0.47100000000000003,232746.0,0.955,591.0,1.44e-06,7.0,0.162,-5.218999999999999,1.0,otros,49.0,0.121,139.266,4.0,0.35
521,522,0.435,0.65,192960.0,0.732,592.0,0.0,4.0,0.09300000000000001,-10.042,1.0,otros,46.0,0.0289,109.292,4.0,0.919
522,523,0.124,0.8220000000000001,301800.0,0.87,593.0,0.0,9.0,0.045,-6.257000000000001,1.0,otros,60.0,0.0592,109.17399999999999,4.0,0.9009999999999999
523,524,0.0013599999999999999,0.375,261573.0,0.9740000000000001,594.0,0.495,7.0,0.14800000000000002,-9.475,1.0,otros,40.0,0.0636,143.635,4.0,0.508
524,525,0.00013700000000000002,0.268,104813.0,0.9109999999999999,595.0,0.007859999999999999,0.0,0.185,-7.565,1.0,otros,11.0,0.1,171.21599999999998,4.0,0.595
525,526,0.00882,0.6,163467.0,0.925,596.0,0.000168,2.0,0.0691,-9.148,1.0,otros,46.0,0.0828,118.181,4.0,0.382
526,527,0.0457,0.561,232667.0,0.872,597.0,0.0,11.0,0.105,-7.486000000000001,0.0,otros,42.0,0.0393,111.556,4.0,0.733
527,528,0.00517,0.462,155973.0,0.836,598.0,0.0,11.0,0.18,-5.766,0.0,otros,70.0,0.0621,168.766,4.0,0.6709999999999999
528,529,0.00288,0.452,246107.0,0.825,599.0,0.518,9.0,0.16699999999999998,-8.887,1.0,otros,22.0,0.0385,150.94299999999998,4.0,0.583
529,530,0.0127,0.278,232933.0,0.898,600.0,0.0828,2.0,0.37,-10.636,1.0,otros,21.0,0.0433,199.085,4.0,0.539
530,531,0.00509,0.611,162920.0,0.846,601.0,0.0,11.0,0.0784,-5.9,1.0,otros,71.0,0.0436,103.912,4.0,0.7509999999999999
531,532,0.135,0.6809999999999999,294773.0,0.7390000000000001,602.0,0.207,11.0,0.0979,-7.601,1.0,otros,48.0,0.0498,130.031,4.0,0.359
532,533,0.0153,0.6940000000000001,231787.0,0.8809999999999999,603.0,0.0196,1.0,0.0851,-4.053,0.0,otros,64.0,0.0701,121.554,4.0,0.924
533,534,0.48,0.747,220093.0,0.5710000000000001,604.0,1.05e-06,9.0,0.242,-12.9,0.0,otros,54.0,0.086,91.838,4.0,0.965
534,535,0.0564,0.361,238667.0,0.753,605.0,0.052000000000000005,2.0,0.295,-12.425,1.0,otros,48.0,0.0561,134.841,4.0,0.608
535,536,0.00344,0.133,224867.0,0.927,606.0,0.00044,7.0,0.0915,-5.371,1.0,otros,60.0,0.0741,197.708,4.0,0.5
536,537,0.128,0.65,235427.0,0.838,607.0,0.0498,7.0,0.46299999999999997,-11.005,1.0,otros,19.0,0.0607,119.73299999999999,4.0,0.514
537,538,0.107,0.546,177958.0,0.836,608.0,0.583,9.0,0.166,-6.321000000000001,1.0,otros,61.0,0.0317,142.605,4.0,0.735
538,539,5.5e-06,0.5429999999999999,262493.0,0.8340000000000001,609.0,0.889,7.0,0.0777,-6.812,1.0,otros,58.0,0.028999999999999998,139.625,4.0,0.37
539,540,0.0971,0.493,158040.0,0.758,610.0,0.0,9.0,0.0879,-8.544,0.0,otros,17.0,0.0607,180.41,4.0,0.71
540,541,0.0109,0.7390000000000001,223413.0,0.557,611.0,0.0007030000000000001,11.0,0.409,-8.383,0.0,otros,11.0,0.0329,117.57799999999999,4.0,0.319
541,542,0.055,0.607,280600.0,0.706,612.0,0.00020800000000000001,11.0,0.33899999999999997,-10.972999999999999,0.0,otros,26.0,0.0327,140.888,4.0,0.703
542,543,0.12300000000000001,0.35700000000000004,198933.0,0.992,613.0,0.0128,5.0,0.14,-3.6630000000000003,1.0,otros,36.0,0.0555,160.916,4.0,0.77
543,544,0.0249,0.431,172640.0,0.856,614.0,0.0183,9.0,0.297,-3.8810000000000002,1.0,otros,35.0,0.0386,115.236,4.0,0.76
544,545,0.0407,0.607,226005.0,0.545,615.0,0.0564,0.0,0.0627,-13.252,1.0,otros,15.0,0.0423,124.094,4.0,0.644
545,546,0.00381,0.61,198920.0,0.8190000000000001,616.0,7.92e-06,8.0,0.285,-8.323,1.0,otros,55.0,0.0666,100.057,4.0,0.45399999999999996
546,547,3.48e-05,0.5429999999999999,237213.0,0.83,617.0,0.893,0.0,0.34600000000000003,-6.412999999999999,1.0,otros,47.0,0.0316,122.529,4.0,0.532
547,548,6.57e-05,0.359,193200.0,0.878,618.0,0.10800000000000001,0.0,0.326,-7.678,1.0,otros,41.0,0.0662,164.291,4.0,0.536
548,549,0.266,0.585,177147.0,0.565,619.0,0.0,11.0,0.0918,-7.605,1.0,otros,20.0,0.0719,128.947,4.0,0.505
549,550,0.0005639999999999999,0.499,217313.0,0.84,620.0,0.171,10.0,0.23800000000000002,-6.642,1.0,otros,47.0,0.0346,125.319,4.0,0.732
550,551,0.00417,0.545,239621.0,0.7170000000000001,621.0,0.406,3.0,0.136,-6.869,1.0,otros,54.0,0.036000000000000004,118.515,4.0,0.589
551,552,0.247,0.688,200467.0,0.8140000000000001,622.0,0.0,4.0,0.11900000000000001,-7.612,0.0,otros,33.0,0.0699,143.361,4.0,0.9209999999999999
552,553,0.0626,0.556,260773.0,0.76,623.0,3.91e-05,9.0,0.348,-12.164000000000001,1.0,otros,17.0,0.0463,129.296,4.0,0.696
553,554,0.069,0.52,184773.0,0.912,624.0,1.36e-05,2.0,0.183,-4.474,1.0,otros,37.0,0.0303,137.34799999999998,4.0,0.961
554,555,0.00292,0.308,286733.0,0.9420000000000001,625.0,0.445,7.0,0.0623,-3.826,1.0,otros,26.0,0.109,120.191,4.0,0.363
555,556,0.0319,0.41100000000000003,265467.0,0.645,626.0,0.0121,7.0,0.488,-10.722000000000001,0.0,otros,52.0,0.0431,124.458,4.0,0.433
556,557,0.613,0.679,297867.0,0.68,627.0,6.21e-05,11.0,0.0523,-11.702,0.0,otros,51.0,0.0616,88.917,4.0,0.574
557,558,0.26899999999999996,0.528,224387.0,0.6709999999999999,628.0,0.00373,9.0,0.0559,-11.65,0.0,otros,32.0,0.0434,137.05700000000002,4.0,0.503
558,559,0.121,0.3,200667.0,0.8759999999999999,629.0,0.657,2.0,0.17,-4.713,1.0,otros,24.0,0.048,134.185,4.0,0.312
559,560,0.00014099999999999998,0.583,170880.0,0.938,630.0,0.000286,2.0,0.39299999999999996,-8.567,1.0,otros,18.0,0.0364,123.20200000000001,4.0,0.8959999999999999
560,561,0.462,0.501,153763.0,0.5,631.0,0.0,0.0,0.262,-8.283999999999999,0.0,otros,71.0,0.0378,144.435,4.0,0.623
561,562,0.0934,0.602,340637.0,0.691,632.0,0.00119,2.0,0.496,-12.280999999999999,1.0,otros,41.0,0.0387,134.142,4.0,0.32899999999999996
562,563,0.11900000000000001,0.606,302827.0,0.794,633.0,7.16e-06,0.0,0.125,-7.167999999999999,1.0,otros,59.0,0.0291,105.81299999999999,4.0,0.584
563,564,0.09699999999999999,0.535,145000.0,0.8370000000000001,634.0,2.99e-06,10.0,0.18899999999999997,-11.048,1.0,otros,50.0,0.039,95.911,4.0,0.903
564,565,0.00337,0.41,193973.0,0.763,635.0,0.0,0.0,0.171,-13.585,1.0,otros,28.0,0.0667,161.483,4.0,0.537
565,566,0.0389,0.531,136427.0,0.8490000000000001,636.0,0.00763,9.0,0.18600000000000003,-10.754000000000001,1.0,otros,55.0,0.111,119.516,4.0,0.305
566,567,0.0219,0.387,202400.0,0.9309999999999999,637.0,0.00281,4.0,0.289,-6.278,0.0,otros,37.0,0.061,171.495,4.0,0.40700000000000003
567,568,0.003,0.611,184933.0,0.696,638.0,0.000458,2.0,0.0614,-10.74,1.0,otros,40.0,0.0312,128.035,4.0,0.963
568,569,0.0020399999999999997,0.654,195320.0,0.89,639.0,0.0,9.0,0.272,-6.513999999999999,0.0,otros,18.0,0.0906,129.014,4.0,0.684
569,570,0.0447,0.631,295133.0,0.938,640.0,7.87e-06,9.0,0.3,-5.5729999999999995,1.0,otros,55.0,0.0833,134.916,4.0,0.682
570,571,0.7759999999999999,0.516,204133.0,0.391,641.0,0.00687,2.0,0.039,-11.190999999999999,1.0,otros,38.0,0.0308,127.99600000000001,4.0,0.37799999999999995
571,572,0.0032600000000000003,0.639,214707.0,0.929,642.0,0.0501,0.0,0.242,-4.762,1.0,otros,58.0,0.212,103.758,4.0,0.688
572,573,0.038,0.503,215253.0,0.736,643.0,3.26e-05,4.0,0.0951,-8.947000000000001,1.0,otros,32.0,0.0296,115.06299999999999,4.0,0.39299999999999996
573,574,0.0011,0.415,148480.0,0.782,644.0,0.0,2.0,0.14,-6.745,1.0,otros,60.0,0.0461,135.029,4.0,0.564
574,575,0.106,0.647,242707.0,0.722,645.0,0.0,0.0,0.133,-9.874,1.0,otros,51.0,0.0277,133.832,4.0,0.637
575,576,0.10099999999999999,0.589,194490.0,0.782,646.0,0.0639,9.0,0.157,-10.057,1.0,otros,40.0,0.0519,138.529,4.0,0.785
576,577,0.0194,0.46399999999999997,209627.0,0.86,647.0,0.0,8.0,0.0548,-10.3,0.0,otros,33.0,0.0517,146.994,4.0,0.469
577,578,0.00253,0.303,257120.0,0.961,648.0,6.2e-05,9.0,0.132,-5.332999999999999,0.0,otros,65.0,0.243,146.591,4.0,0.305
578,579,0.0238,0.28600000000000003,250973.0,0.856,649.0,0.0542,4.0,0.48700000000000004,-6.777,0.0,otros,71.0,0.0585,162.12,4.0,0.696
579,580,0.000275,0.45899999999999996,359760.0,0.953,650.0,0.000305,4.0,0.141,-6.518,0.0,otros,63.0,0.066,95.074,4.0,0.517
580,581,0.0009369999999999999,0.305,269467.0,0.9740000000000001,651.0,0.0139,2.0,0.153,-5.079,1.0,otros,62.0,0.0639,134.32,4.0,0.5379999999999999
581,582,0.0475,0.5589999999999999,209413.0,0.868,652.0,0.000176,5.0,0.7759999999999999,-5.276,1.0,otros,80.0,0.17,156.295,4.0,0.609
582,583,0.000721,0.539,515387.0,0.828,653.0,0.43799999999999994,4.0,0.198,-9.11,0.0,otros,73.0,0.0361,105.303,4.0,0.5870000000000001
583,584,0.0231,0.44299999999999995,274027.0,0.96,654.0,0.434,8.0,0.35100000000000003,-8.07,1.0,otros,78.0,0.0757,123.37799999999999,4.0,0.243
584,585,0.024,0.36200000000000004,153840.0,0.961,655.0,9.35e-06,2.0,0.159,-5.664,1.0,otros,70.0,0.0857,164.019,4.0,0.491
585,586,0.0125,0.473,340640.0,0.7829999999999999,656.0,0.475,10.0,0.268,-10.671,0.0,otros,66.0,0.0869,91.976,4.0,0.124
586,587,0.000261,0.5870000000000001,255573.0,0.8909999999999999,657.0,0.00454,11.0,0.314,-3.3810000000000002,1.0,otros,73.0,0.0361,124.005,4.0,0.705
587,588,0.011000000000000001,0.31,255493.0,0.7,658.0,0.00965,9.0,0.0828,-5.678,1.0,otros,84.0,0.047,188.386,4.0,0.763
588,589,0.008579999999999999,0.33299999999999996,417840.0,0.445,659.0,0.0451,3.0,0.16699999999999998,-16.343,0.0,otros,63.0,0.0283,89.37100000000001,4.0,0.35
589,590,0.000195,0.435,365827.0,0.987,660.0,0.0847,1.0,0.268,-4.667,0.0,otros,66.0,0.16,103.16,4.0,0.10099999999999999
590,591,0.00213,0.5770000000000001,331267.0,0.828,661.0,0.0114,6.0,0.0581,-8.691,0.0,otros,78.0,0.0298,123.257,4.0,0.604
591,592,0.004370000000000001,0.415,243533.0,0.9079999999999999,662.0,0.0345,2.0,0.08199999999999999,-9.701,1.0,otros,72.0,0.0765,114.816,4.0,0.43700000000000006
592,593,7.06e-05,0.508,252693.0,0.912,663.0,0.40299999999999997,9.0,0.0492,-8.049,0.0,otros,65.0,0.0368,117.58200000000001,4.0,0.682
593,594,4.22e-05,0.415,166693.0,0.6459999999999999,664.0,0.000849,4.0,0.207,-12.020999999999999,0.0,otros,77.0,0.0699,163.046,4.0,0.409
594,595,0.00242,0.317,165907.0,0.981,665.0,0.00677,6.0,0.0852,-7.102,1.0,otros,74.0,0.174,140.079,4.0,0.23399999999999999
595,596,0.000805,0.61,246733.0,0.8909999999999999,666.0,0.0928,4.0,0.0657,-5.452000000000001,0.0,otros,70.0,0.0587,139.903,4.0,0.51
596,597,0.0011099999999999999,0.474,284027.0,0.977,667.0,0.00298,7.0,0.201,-3.839,0.0,otros,72.0,0.17600000000000002,89.494,4.0,0.23600000000000002
597,598,0.0591,0.573,208400.0,0.9129999999999999,668.0,0.00173,6.0,0.156,-4.793,0.0,otros,83.0,0.132,115.715,4.0,0.42200000000000004
598,599,0.00512,0.504,179760.0,0.9109999999999999,669.0,0.0123,2.0,0.355,-2.97,1.0,otros,68.0,0.0738,106.244,4.0,0.6709999999999999
599,600,0.0189,0.42,291373.0,0.93,670.0,0.00675,2.0,0.264,-5.582999999999999,0.0,otros,68.0,0.0638,99.641,4.0,0.344
600,601,0.0136,0.61,210133.0,0.8240000000000001,671.0,1.75e-06,4.0,0.0606,-6.046,1.0,otros,64.0,0.0534,134.99200000000002,4.0,0.8190000000000001
601,602,0.0327,0.28,270080.0,0.9079999999999999,672.0,8.85e-06,2.0,0.18,-5.5089999999999995,0.0,otros,69.0,0.109,118.698,4.0,0.26
602,603,0.0011099999999999999,0.43700000000000006,447440.0,0.695,673.0,0.0857,7.0,0.124,-9.447000000000001,1.0,otros,72.0,0.0617,102.178,3.0,0.413
603,604,0.0017699999999999999,0.325,392600.0,0.985,674.0,0.107,11.0,0.35100000000000003,-3.9410000000000003,1.0,otros,66.0,0.151,125.307,4.0,0.221
604,605,0.000155,0.43,315120.0,0.7040000000000001,675.0,0.00221,1.0,0.0933,-8.008,0.0,otros,73.0,0.0804,118.242,4.0,0.703
605,606,0.000417,0.301,255187.0,0.995,676.0,0.295,1.0,0.125,-4.394,0.0,otros,65.0,0.159,88.15,4.0,0.0374
606,607,0.0175,0.27,408907.0,0.953,677.0,0.0131,11.0,0.321,-8.76,1.0,otros,77.0,0.0797,100.459,4.0,0.426
607,608,0.231,0.462,473787.0,0.628,678.0,0.00126,6.0,0.188,-12.347999999999999,0.0,otros,67.0,0.0581,90.256,4.0,0.447
608,609,0.000147,0.501,292880.0,0.889,679.0,0.0114,4.0,0.217,-5.175,1.0,otros,82.0,0.0364,133.519,4.0,0.257
609,610,7.499999999999999e-06,0.27,313520.0,0.8859999999999999,680.0,0.0243,11.0,0.0899,-6.899,1.0,otros,61.0,0.11699999999999999,119.285,4.0,0.192
610,611,0.13,0.598,340742.0,0.6759999999999999,681.0,0.225,0.0,0.11199999999999999,-9.211,1.0,otros,72.0,0.0279,114.169,4.0,0.805
611,612,0.000495,0.508,245360.0,0.807,682.0,0.00367,4.0,0.32899999999999996,-12.276,1.0,otros,30.0,0.0495,140.184,4.0,0.598
612,613,0.17,0.634,226116.0,0.7959999999999999,683.0,0.5429999999999999,1.0,0.0815,-9.329,0.0,otros,38.0,0.0283,147.639,4.0,0.9620000000000001
613,614,0.0299,0.327,295133.0,0.8140000000000001,684.0,0.0109,2.0,0.435,-3.522,0.0,otros,58.0,0.0391,108.07600000000001,4.0,0.413
614,615,0.00017900000000000001,0.48100000000000004,312360.0,0.9259999999999999,685.0,0.63,11.0,0.0883,-8.724,0.0,otros,62.0,0.0577,96.5,4.0,0.462
615,616,0.000333,0.47700000000000004,280213.0,0.8590000000000001,686.0,0.000155,0.0,0.265,-8.625,1.0,otros,63.0,0.0387,91.009,4.0,0.629
616,617,0.000139,0.314,298533.0,0.991,687.0,0.0652,5.0,0.11,-3.852,0.0,otros,59.0,0.349,138.77700000000002,4.0,0.0396
617,618,0.0127,0.502,219667.0,0.924,688.0,0.0,4.0,0.162,-6.2989999999999995,1.0,otros,70.0,0.0503,149.186,4.0,0.922
618,619,0.00361,0.336,353613.0,0.795,689.0,0.00143,6.0,0.0621,-10.845,0.0,otros,47.0,0.0897,155.27100000000002,4.0,0.41700000000000004
619,620,0.000886,0.535,291307.0,0.9670000000000001,690.0,0.0204,2.0,0.233,-4.082,1.0,otros,66.0,0.068,110.97,4.0,0.34700000000000003
620,621,0.0801,0.451,356080.0,0.9109999999999999,691.0,0.146,6.0,0.23600000000000002,-7.765,1.0,otros,81.0,0.0466,125.12200000000001,4.0,0.63
621,622,0.0036899999999999997,0.64,234227.0,0.922,692.0,0.055,9.0,0.332,-6.2829999999999995,0.0,otros,71.0,0.0385,125.105,4.0,0.716
622,623,0.0006519999999999999,0.551,282747.0,0.9470000000000001,693.0,0.00025699999999999996,2.0,0.0637,-4.671,1.0,otros,68.0,0.152,127.65700000000001,4.0,0.466
623,624,0.58,0.33799999999999997,482830.0,0.34,694.0,0.0032,9.0,0.11599999999999999,-12.049000000000001,0.0,otros,81.0,0.0339,82.43299999999999,4.0,0.19699999999999998
624,625,0.0108,0.54,386493.0,0.584,695.0,0.00296,7.0,0.253,-9.579,1.0,otros,73.0,0.0254,139.261,4.0,0.244
625,626,0.000308,0.366,300173.0,0.963,696.0,0.00032599999999999996,7.0,0.13,-11.591,1.0,otros,54.0,0.0708,106.52799999999999,4.0,0.131
626,627,0.0442,0.546,215899.0,0.91,697.0,5.610000000000001e-05,5.0,0.263,-6.736000000000001,1.0,otros,59.0,0.061,90.58,4.0,0.45799999999999996
627,628,0.02,0.489,195853.0,0.953,698.0,0.00021,0.0,0.113,-4.615,1.0,otros,65.0,0.0858,94.443,4.0,0.447
628,629,0.00279,0.331,259933.0,0.79,699.0,0.0953,9.0,0.33399999999999996,-11.612,0.0,otros,54.0,0.078,163.47899999999998,4.0,0.604
629,630,6.07e-05,0.257,396987.0,0.975,700.0,0.1,9.0,0.222,-6.127999999999999,1.0,otros,56.0,0.175,149.312,4.0,0.276
630,631,0.000109,0.431,228667.0,0.95,701.0,0.248,2.0,0.23199999999999998,-11.399000000000001,1.0,otros,45.0,0.11699999999999999,140.05,4.0,0.162
631,632,6.42e-05,0.275,299107.0,0.99,702.0,0.0128,10.0,0.0878,-2.904,0.0,otros,52.0,0.469,109.866,4.0,0.146
632,633,0.00502,0.39,293293.0,0.642,703.0,0.565,8.0,0.29600000000000004,-5.266,1.0,otros,69.0,0.0326,92.397,4.0,0.132
633,634,0.532,0.5870000000000001,302707.0,0.966,704.0,2.68e-06,4.0,0.0841,-4.955,0.0,otros,44.0,0.0678,175.739,4.0,0.9009999999999999
634,635,0.61,0.6779999999999999,340227.0,0.9209999999999999,705.0,5.17e-06,7.0,0.0559,-3.2230000000000003,0.0,otros,30.0,0.0485,180.095,4.0,0.879
635,636,0.525,0.706,218253.0,0.862,706.0,0.0,4.0,0.27699999999999997,-2.056,1.0,otros,38.0,0.0374,133.004,4.0,0.96
636,637,0.415,0.742,311973.0,0.887,707.0,0.0,5.0,0.126,-3.943,0.0,otros,45.0,0.0433,95.008,4.0,0.89
637,638,0.616,0.672,273520.0,0.938,708.0,0.0,7.0,0.129,-2.299,1.0,otros,32.0,0.0386,97.111,4.0,0.9079999999999999
638,639,0.231,0.789,255427.0,0.882,709.0,0.0,2.0,0.11199999999999999,-3.1460000000000004,1.0,otros,37.0,0.0502,106.99799999999999,4.0,0.6509999999999999
639,640,0.451,0.737,224392.0,0.9129999999999999,710.0,0.0,10.0,0.531,-2.551,0.0,otros,30.0,0.0702,96.96799999999999,4.0,0.938
640,641,0.35100000000000003,0.7170000000000001,254878.0,0.87,711.0,0.0,9.0,0.38,-4.9319999999999995,0.0,otros,30.0,0.0384,108.007,4.0,0.8420000000000001
641,642,0.11800000000000001,0.7609999999999999,252735.0,0.856,712.0,2.65e-06,7.0,0.0498,-4.541,1.0,otros,38.0,0.0422,97.995,4.0,0.46799999999999997
642,643,0.212,0.779,273627.0,0.9309999999999999,713.0,0.0,10.0,0.0638,-3.142,1.0,otros,33.0,0.0581,100.007,4.0,0.937
643,644,0.11699999999999999,0.809,268988.0,0.919,714.0,0.0,7.0,0.11199999999999999,-3.179,0.0,otros,30.0,0.111,101.02600000000001,4.0,0.715
